Age,Gender,Years at Company,Monthly Income,Number of Promotions,Overtime,Distance from Home,Number of Dependents,Remote Work,Leadership Opportunities,Innovation Opportunities,Promotions_per_Year,Income_per_Year,First_Promotion_Delay,Overtime_Flag,WLB_Poor_Flag,Distance_Level,Stress_Index,Dependents_Ratio,Has_Promotion,Promotion_Speed,Work_Life_Balance_Level,Income_vs_JobLevel,Job Role_Education,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Work-Life Balance_Excellent,Work-Life Balance_Fair,Work-Life Balance_Good,Work-Life Balance_Poor,Job Satisfaction_High,Job Satisfaction_Low,Job Satisfaction_Medium,Job Satisfaction_Very High,Performance Rating_Average,Performance Rating_Below Average,Performance Rating_High,Performance Rating_Low,Education Level_Associate Degree,Education Level_Bachelor’s Degree,Education Level_High School,Education Level_Master’s Degree,Education Level_PhD,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,Job Level_Entry,Job Level_Mid,Job Level_Senior,Company Size_Large,Company Size_Medium,Company Size_Small,Company Reputation_Excellent,Company Reputation_Fair,Company Reputation_Good,Company Reputation_Poor,Employee Recognition_High,Employee Recognition_Low,Employee Recognition_Medium,Employee Recognition_Very High,Tenure_Stage_Early,Tenure_Stage_Mid,Tenure_Stage_Senior,Distance_Bin_Far,Distance_Bin_Medium,Distance_Bin_Near,True_Label,Predicted_Label,Misclassified
26.0,1,10.0,9244.0,1.0,0,61.0,1.0,0,0,1,0.0909090909090909,10084.363636363636,5.0,0,0,1,1,0.037037037037037,1,5.0,2,1.26399671577532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
47.0,1,9.0,10409.0,1.0,1,12.0,0.0,0,0,1,0.1,12490.8,4.5,1,0,0,1,0.0,1,4.5,1,1.421968226442646,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,True
53.0,1,12.0,8332.0,1.0,1,74.0,0.0,0,0,1,0.0769230769230769,7691.076923076923,6.0,1,0,2,3,0.0,1,6.0,2,1.1495666084100469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
32.0,0,3.0,9894.0,0.0,0,6.0,0.0,0,0,0,0.0,29682.0,3.0,0,0,0,0,0.0,0,3.0,1,1.351614336864592,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,True
33.0,1,25.0,3147.0,0.0,0,63.0,1.0,0,0,0,0.0,1452.4615384615386,25.0,0,0,1,1,0.0294117647058823,0,25.0,3,0.4341918046887202,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
57.0,1,12.0,4698.0,0.0,0,85.0,2.0,0,0,0,0.0,4336.615384615385,12.0,0,0,2,2,0.0344827586206896,0,12.0,1,0.6481833804981276,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
46.0,1,27.0,7920.0,0.0,0,9.0,1.0,1,0,0,0.0,3394.285714285714,27.0,0,0,0,0,0.0212765957446808,0,27.0,3,1.082956943849041,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,True
19.0,0,10.0,7719.0,0.0,0,96.0,0.0,0,0,1,0.0,8420.727272727272,10.0,0,0,2,2,0.0,0,10.0,1,1.05448868670485,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
53.0,0,28.0,9738.0,1.0,0,55.0,1.0,1,0,0,0.0344827586206896,4029.5172413793102,14.0,0,0,1,1,0.0185185185185185,1,14.0,2,1.3435525243275366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
54.0,0,28.0,8206.0,0.0,1,99.0,0.0,0,0,1,0.0,3395.586206896552,28.0,1,0,2,3,0.0,0,28.0,2,1.1321823798143114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
47.0,0,6.0,8721.0,2.0,0,9.0,1.0,0,1,0,0.2857142857142857,14950.285714285714,2.0,0,0,0,0,0.0208333333333333,1,2.0,3,1.1913714000198208,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,True
39.0,1,18.0,6500.0,1.0,0,98.0,0.0,0,0,0,0.0526315789473684,4105.263157894737,9.0,0,0,2,2,0.0,1,9.0,1,0.8968054434307854,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
44.0,1,18.0,10463.0,0.0,0,68.0,1.0,0,0,0,0.0,6608.210526315789,18.0,0,0,2,2,0.0222222222222222,0,18.0,2,1.4306791039763276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
37.0,1,26.0,7288.0,1.0,1,34.0,1.0,0,0,0,0.037037037037037,3239.1111111111118,13.0,1,1,1,3,0.0263157894736842,1,13.0,0,1.0055258571882406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
53.0,1,37.0,9821.0,2.0,0,64.0,3.0,0,0,0,0.0526315789473684,3101.368421052632,12.333333333333334,0,0,1,1,0.0555555555555555,1,12.333333333333334,2,1.342893957770383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
42.0,0,2.0,8189.0,0.0,0,5.0,3.0,0,0,0,0.0,32756.0,2.0,0,0,0,0,0.0697674418604651,0,2.0,3,1.1186951490382195,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,True
38.0,0,5.0,9361.0,0.0,0,46.0,1.0,0,0,0,0.0,18722.0,5.0,0,1,1,2,0.0256410256410256,0,5.0,0,1.291537808608551,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
40.0,1,22.0,5018.0,2.0,0,44.0,2.0,0,0,0,0.0869565217391304,2618.086956521739,7.333333333333333,0,0,1,1,0.048780487804878,1,7.333333333333333,3,0.686146205080112,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
54.0,1,41.0,5050.0,2.0,0,56.0,3.0,0,0,0,0.0476190476190476,1442.857142857143,13.666666666666666,0,0,1,1,0.0545454545454545,1,13.666666666666666,2,0.6905217886916233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
25.0,1,6.0,4844.0,0.0,1,14.0,1.0,0,0,0,0.0,8304.0,6.0,1,0,0,1,0.0384615384615384,0,6.0,2,0.6683270104582653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,True
48.0,1,5.0,9984.0,0.0,0,14.0,0.0,0,0,0,0.0,19968.0,5.0,0,0,0,0,0.0,0,5.0,1,1.3774931611096863,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,True
18.0,1,4.0,8040.0,3.0,0,42.0,0.0,0,0,0,0.6,19296.0,1.0,0,0,1,1,0.0,1,1.0,1,1.098340334383598,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,True
30.0,1,10.0,6067.0,0.0,1,24.0,0.0,0,0,1,0.0,6618.545454545455,10.0,1,0,0,1,0.0,0,10.0,1,0.8370644038914731,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
21.0,1,7.0,5926.0,3.0,1,36.0,0.0,0,0,1,0.375,8889.0,1.75,1,0,1,2,0.0,1,1.75,1,0.817610624272436,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
55.0,1,20.0,6530.0,0.0,1,58.0,3.0,0,0,1,0.0,3731.428571428572,20.0,1,0,1,2,0.0535714285714285,0,20.0,1,0.900944545477389,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
25.0,0,15.0,6369.0,0.0,0,57.0,5.0,0,0,0,0.0,4776.75,15.0,0,0,1,1,0.1923076923076923,0,15.0,1,0.8708778756786038,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
55.0,1,18.0,8255.0,0.0,0,53.0,2.0,1,0,0,0.0,5213.684210526316,18.0,0,0,1,1,0.0357142857142857,0,18.0,1,1.1389429131570974,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
52.0,1,16.0,9278.0,1.0,1,64.0,1.0,1,0,0,0.0588235294117647,6549.176470588235,8.0,1,0,1,2,0.0188679245283018,1,8.0,1,1.280086292946281,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
45.0,0,35.0,8899.0,0.0,0,41.0,2.0,0,0,0,0.0,2966.333333333333,35.0,0,0,1,1,0.0434782608695652,0,35.0,2,1.216822454963714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
45.0,1,20.0,6254.0,3.0,1,90.0,3.0,1,0,0,0.1428571428571428,3573.714285714286,5.0,1,0,2,3,0.0652173913043478,1,5.0,1,0.8551531220747352,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
30.0,1,10.0,10675.0,2.0,0,90.0,2.0,0,0,0,0.1818181818181818,11645.454545454546,3.333333333333333,0,0,2,2,0.064516129032258,1,3.333333333333333,1,1.45966734540259,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
58.0,0,43.0,12112.0,3.0,0,18.0,1.0,0,0,0,0.0681818181818181,3303.2727272727275,10.75,0,0,0,0,0.0169491525423728,1,10.75,2,1.6561583969570182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
42.0,1,23.0,12344.0,0.0,0,28.0,1.0,0,0,0,0.0,6172.0,23.0,0,0,0,0,0.0232558139534883,0,23.0,1,1.687881378140475,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
35.0,1,26.0,5842.0,2.0,0,21.0,4.0,0,0,0,0.074074074074074,2596.4444444444443,8.666666666666666,0,0,0,0,0.1111111111111111,1,8.666666666666666,3,0.8060211385419458,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
27.0,0,6.0,7593.0,1.0,1,56.0,0.0,0,0,0,0.1428571428571428,13016.57142857143,3.0,1,0,1,2,0.0,1,3.0,2,1.0476067279953774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
34.0,1,19.0,8208.0,0.0,0,1.0,0.0,0,0,0,0.0,4924.8,19.0,0,0,0,0,0.0,0,19.0,1,1.1223371963526425,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,True
29.0,1,12.0,7776.0,0.0,0,79.0,0.0,1,0,0,0.0,7177.846153846154,12.0,0,0,2,2,0.0,0,12.0,1,1.0632668175972402,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
20.0,1,11.0,7628.0,3.0,0,17.0,1.0,0,0,1,0.25,7628.0,2.75,0,1,0,1,0.0476190476190476,1,2.75,0,1.0430297433940006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
49.0,0,23.0,9542.0,0.0,0,26.0,1.0,0,0,0,0.0,4771.0,23.0,0,0,0,0,0.02,0,23.0,2,1.3165103909563929,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
39.0,0,30.0,9358.0,3.0,0,74.0,4.0,0,0,0,0.0967741935483871,3622.451612903226,7.5,0,0,2,2,0.1,1,7.5,1,1.2911238984038906,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
25.0,1,12.0,8344.0,1.0,0,35.0,2.0,1,0,0,0.0769230769230769,7702.153846153846,6.0,0,0,1,1,0.0769230769230769,1,6.0,1,1.151222249228688,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
56.0,1,28.0,7579.0,2.0,0,81.0,1.0,0,0,1,0.0689655172413793,3136.137931034483,9.333333333333334,0,1,2,3,0.0175438596491228,1,9.333333333333334,0,1.0353633574991654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
47.0,1,39.0,6429.0,0.0,1,25.0,0.0,0,0,0,0.0,1928.7,39.0,1,0,0,1,0.0,0,39.0,1,0.8782624390238994,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
56.0,1,13.0,6050.0,1.0,0,23.0,5.0,0,0,0,0.0714285714285714,5185.714285714285,6.5,0,0,0,0,0.087719298245614,1,6.5,1,0.8347189127317309,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
55.0,1,4.0,10318.0,2.0,1,38.0,2.0,0,0,0,0.4,24763.2,1.3333333333333333,1,0,1,2,0.0357142857142857,1,1.3333333333333333,1,1.4108522407366673,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,True
28.0,1,9.0,7527.0,2.0,0,23.0,0.0,0,0,1,0.2,9032.4,3.0,0,0,0,0,0.0,1,3.0,2,1.029219307620168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,True
31.0,1,15.0,5682.0,0.0,0,82.0,0.0,1,0,0,0.0,4261.5,15.0,0,0,2,2,0.0,0,15.0,1,0.776939565018971,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,True
59.0,1,49.0,6721.0,1.0,0,53.0,3.0,0,0,0,0.02,1613.04,24.5,0,0,1,1,0.05,1,24.5,2,0.9190092954052278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
28.0,0,19.0,6864.0,1.0,0,87.0,3.0,0,0,0,0.05,4118.4,9.5,0,0,2,2,0.1034482758620689,1,9.5,2,0.9470265482629092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,True
